Task ID,VM ID,Host ID,Datacenter ID,Closest Datacenter,Arrival Time,Start Time,Finish Time,Deadline,Failed Count,Failed
1524,138,46,1,1,1498.000564,1498.081333,1532.800667,1533.000564,0,0
1525,120,40,1,1,1499.168648,1499.405333,1514.676000,1532.168648,0,0
1526,2,0,3,3,1499.887080,1500.682000,1539.379333,1529.887080,0,1
1527,1,0,2,2,1501.385657,1501.785556,1541.850000,1543.385657,0,0
1528,1,0,2,2,1501.465959,1501.785556,1541.850000,1541.465959,0,1
1529,2,0,3,3,1502.039597,1502.157333,1540.910000,1538.039597,0,1
1530,4,1,2,2,1502.342262,1502.537333,1541.504667,1535.342262,0,1
1531,0,0,1,1,1503.452896,1503.657333,1518.354000,1539.452896,0,0
1532,4,1,2,2,1503.652596,1503.734222,1542.723333,1538.652596,0,1
1533,5,1,3,3,1504.053271,1504.300222,1523.447333,1533.053271,0,0
1534,7,2,2,2,1506.012209,1507.247778,1520.648667,1554.012209,0,0
1535,7,2,2,2,1506.467027,1507.247778,1520.648667,1543.467027,0,0
1536,5,1,3,3,1508.275229,1509.093333,1529.106000,1539.275229,0,0
1537,0,0,1,1,1508.588651,1509.093333,1526.390000,1555.588651,0,0
1538,8,2,3,3,1509.317087,1509.642667,1528.230667,1544.317087,0,0
1539,10,3,2,2,1509.890055,1509.894667,1543.226000,1539.890055,0,1
1540,8,2,3,3,1510.735069,1511.067333,1529.766000,1536.735069,0,0
1541,3,1,1,1,1510.745586,1511.067333,1521.079333,1552.745586,0,0
1542,11,3,3,3,1515.742493,1516.593333,1523.337333,1554.742493,0,0
1543,14,4,3,3,1516.029825,1516.632000,1554.878000,1564.029825,0,0
1544,10,3,2,2,1516.690220,1516.742000,1550.124667,1555.690220,0,0
1545,13,4,2,2,1519.591577,1520.051556,1539.392667,1545.591577,0,0
1546,14,4,3,3,1519.952999,1520.299556,1557.706000,1546.952999,0,1
1547,0,0,1,1,1520.992272,1521.189333,1540.206667,1561.992272,0,0
1548,17,5,3,3,1521.660838,1522.652000,1542.766000,1556.660838,0,0
1549,17,5,3,3,1522.323460,1522.652000,1542.766000,1567.323460,0,0
1550,7,2,2,2,1522.967225,1523.227333,1530.004667,1559.967225,0,0
1551,5,1,3,3,1523.344740,1523.482667,1543.508000,1557.344740,0,0
1552,13,4,2,2,1523.548220,1523.672000,1541.614667,1565.548220,0,0
1553,16,5,2,2,1523.661122,1523.782000,1542.723333,1548.661122,0,0
1554,16,5,2,2,1523.836437,1524.894667,1543.823333,1548.836437,0,0
1555,3,1,1,1,1524.172002,1525.388000,1543.427333,1561.172002,0,0
1556,11,3,3,3,1524.597765,1525.388000,1532.167333,1551.597765,0,0
1557,20,6,3,3,1526.690056,1527.277333,1547.418000,1564.690056,0,0
1558,0,0,1,1,1526.951950,1527.387333,1543.803333,1558.951950,0,0
1559,3,1,1,1,1527.148588,1527.387333,1545.524000,1558.148588,0,0
1560,5,1,3,3,1528.926771,1529.106000,1546.429333,1561.926771,0,0
1561,19,6,2,2,1529.235209,1529.342667,1546.318667,1569.235209,0,0
1562,7,2,2,2,1531.738084,1531.904444,1538.623333,1563.738084,0,0
1563,8,2,3,3,1532.612645,1532.716667,1548.958000,1561.612645,0,0
1564,19,6,2,2,1534.779390,1535.299556,1550.822667,1574.779390,0,0
1565,8,2,3,3,1535.704829,1536.842667,1553.064000,1584.704829,0,0
1566,6,2,1,1,1538.677974,1538.965333,1559.030000,1581.677974,0,0
1567,6,2,1,1,1538.971283,1539.063333,1559.140000,1586.971283,0,0
1568,2,0,3,3,1541.789442,1541.960000,1579.653333,1569.789442,0,1
1569,1,0,2,2,1542.043673,1542.277333,1579.342000,1586.043673,0,0
1570,0,0,1,1,1543.591058,1543.803333,1562.815333,1588.591058,0,0
1571,2,0,3,3,1544.739613,1545.385333,1582.663333,1572.739613,0,1
1572,0,0,1,1,1544.771971,1545.385333,1564.107333,1592.771971,0,0
1573,1,0,2,2,1545.567509,1545.700667,1582.564667,1591.567509,0,0
1574,4,1,2,2,1546.039425,1546.319333,1586.384667,1593.039425,0,0
1575,4,1,2,2,1546.638270,1547.308000,1586.878667,1595.638270,0,0
1576,3,1,1,1,1546.896370,1547.418000,1567.433333,1590.896370,0,0
1577,5,1,3,3,1547.478760,1548.320000,1568.132000,1584.478760,0,0
1578,5,1,3,3,1547.642439,1548.528000,1568.352000,1587.642439,0,0
1579,3,1,1,1,1548.295255,1548.528000,1567.988667,1582.295255,0,0
1580,9,3,1,1,1550.125317,1550.588000,1570.714000,1591.125317,0,0
1581,9,3,1,1,1550.435543,1550.822667,1570.824000,1578.435543,0,0
1582,8,2,3,3,1551.632193,1552.885333,1565.692667,1585.632193,0,0
1583,11,3,3,3,1552.045800,1552.885333,1559.555333,1587.045800,0,0
1584,12,4,1,1,1554.882333,1554.988000,1575.036667,1585.882333,0,0
1585,7,2,2,2,1556.577223,1556.804000,1563.582000,1593.577223,0,0
1586,10,3,2,2,1557.351826,1557.626000,1593.128667,1587.351826,0,1
1587,122,40,3,3,1558.720512,1558.849111,1595.259333,1607.720512,0,0
1588,8,2,3,3,1561.413407,1562.308000,1574.116000,1598.413407,0,0
1589,10,3,2,2,1562.330427,1562.597333,1598.008667,1588.330427,0,1
1590,6,2,1,1,1562.493665,1562.667111,1572.786000,1591.493665,0,0
1591,122,40,3,3,1562.948366,1563.163556,1599.344667,1600.948366,0,0
1592,120,40,1,1,1565.405889,1565.583333,1583.971333,1609.405889,0,0
1593,7,2,2,2,1566.337296,1567.323333,1574.100667,1598.337296,0,0
1594,120,40,1,1,1566.636534,1567.323333,1585.686000,1610.636534,0,0
1595,125,41,3,3,1568.690352,1569.988000,1610.027333,1600.690352,0,1
1596,0,0,1,1,1569.313992,1569.988000,1588.174000,1597.313992,0,0
1597,121,40,2,2,1570.407694,1570.505333,1577.283778,1607.407694,0,0
1598,125,41,3,3,1570.849807,1571.741333,1610.905333,1606.849807,0,1
1599,124,41,2,2,1571.218842,1571.934000,1585.393333,1605.218842,0,0
1600,0,0,1,1,1571.397547,1571.934000,1590.174667,1596.397547,0,0
1601,124,41,2,2,1571.539502,1571.934000,1585.393333,1606.539502,0,0
1602,123,41,1,1,1574.579507,1574.897333,1594.763333,1620.579507,0,0
1603,127,42,2,2,1574.775719,1574.897333,1588.248889,1603.775719,0,0
1604,127,42,2,2,1574.799896,1574.897333,1588.248889,1603.799896,0,0
1605,123,41,1,1,1575.367859,1576.668444,1595.836000,1611.367859,0,0
1606,126,42,1,1,1575.604429,1576.934000,1614.619333,1622.604429,0,0
1607,126,42,1,1,1579.482109,1579.653333,1617.176000,1622.482109,0,0
1608,129,43,1,1,1580.474945,1581.789333,1588.459111,1622.474945,0,0
1609,132,44,1,1,1581.714653,1581.898667,1600.562667,1627.714653,0,0
1610,132,44,1,1,1583.166716,1583.426667,1602.119333,1616.166716,0,0
1611,121,40,2,2,1584.677485,1584.988000,1591.767333,1609.677485,0,0
1612,120,40,1,1,1588.733697,1589.494667,1609.628667,1637.733697,0,0
1613,120,40,1,1,1588.935138,1589.494667,1609.628667,1613.935138,0,0
1614,129,43,1,1,1592.068256,1592.877333,1599.564667,1635.068256,0,0
1615,128,42,3,3,1593.142194,1593.733333,1600.402667,1626.142194,0,0
1616,121,40,2,2,1595.204055,1595.369333,1602.147333,1632.204055,0,0
1617,124,41,2,2,1596.546962,1597.660000,1604.369111,1633.546962,0,0
1618,123,41,1,1,1597.139857,1597.877333,1607.995333,1631.139857,0,0
1619,127,42,2,2,1597.751163,1597.898667,1604.589111,1636.751163,0,0
1620,130,43,2,2,1598.286671,1598.600000,1638.776667,1640.286671,0,0
1621,130,43,2,2,1599.603737,1599.784667,1639.426667,1629.603737,0,1
1622,0,0,1,1,1600.019069,1600.402667,1620.531333,1643.019069,0,0
1623,1,0,2,2,1600.206372,1600.402667,1638.886667,1636.206372,0,1
1624,0,0,1,1,1600.342270,1600.402667,1620.531333,1635.342270,0,0
1625,3,1,1,1,1601.126905,1601.668000,1611.784667,1628.126905,0,0
1626,1,0,2,2,1602.017910,1602.037333,1640.498667,1647.017910,0,0
1627,4,1,2,2,1604.153837,1604.330222,1644.029333,1646.153837,0,0
1628,2,0,3,3,1604.393989,1604.589111,1638.268000,1639.393989,0,0
1629,4,1,2,2,1606.026305,1607.655333,1647.610667,1633.026305,0,1
1630,7,2,2,2,1610.387007,1610.905333,1617.646889,1659.387007,0,0
1631,3,1,1,1,1610.991076,1611.674667,1621.751333,1643.991076,0,0
1632,2,0,3,3,1612.734641,1613.610667,1653.395333,1641.734641,0,1
1633,10,3,2,2,1612.939200,1613.610667,1633.722000,1659.939200,0,0
1634,7,2,2,2,1618.654658,1619.330222,1626.107778,1652.654658,0,0
1635,5,1,3,3,1619.743751,1620.245333,1630.971333,1660.743751,0,0
1636,0,0,1,1,1622.534298,1623.633333,1643.749333,1651.534298,0,0
1637,0,0,1,1,1624.869023,1625.364000,1644.624667,1653.869023,0,0
1638,3,1,1,1,1625.109844,1625.364000,1645.486000,1668.109844,0,0
1639,3,1,1,1,1627.348003,1628.610667,1647.166667,1659.348003,0,0
1640,5,1,3,3,1629.436564,1629.635333,1649.651333,1660.436564,0,0
1641,7,2,2,2,1630.173767,1630.613333,1637.391778,1670.173767,0,0
1642,5,1,3,3,1630.974310,1631.133333,1650.490667,1672.974310,0,0
1643,6,2,1,1,1632.641959,1632.864000,1652.996000,1665.641959,0,0
1644,6,2,1,1,1633.601022,1633.628000,1653.328667,1670.601022,0,0
1645,10,3,2,2,1633.633325,1633.832000,1658.992667,1665.633325,0,0
1646,8,2,3,3,1636.825840,1637.135333,1655.658667,1668.825840,0,0
1647,9,3,1,1,1639.586124,1640.364000,1650.387333,1681.586124,0,0
1648,1,0,2,2,1640.503268,1641.128000,1681.259333,1667.503268,0,1
1649,2,0,3,3,1640.781378,1642.770667,1679.888000,1688.781378,0,0
1650,1,0,2,2,1641.490618,1642.880667,1682.208667,1672.490618,0,1
1651,8,2,3,3,1641.967217,1642.880667,1659.383333,1668.967217,0,0
1652,11,3,3,3,1642.099954,1642.880667,1656.336444,1689.099954,0,0
1653,11,3,3,3,1642.384315,1642.880667,1656.336444,1678.384315,0,0
1654,14,4,3,3,1642.771294,1643.272000,1683.346444,1685.771294,0,0
1655,14,4,3,3,1642.835712,1643.272000,1683.346444,1678.835712,0,1
1656,4,1,2,2,1644.838907,1645.376000,1684.323333,1692.838907,0,0
1657,17,5,3,3,1646.913156,1647.166667,1667.302000,1694.913156,0,0
1658,7,2,2,2,1647.148675,1647.276667,1654.037111,1682.148675,0,0
1659,17,5,3,3,1647.177629,1647.610667,1667.522000,1687.177629,0,0
1660,0,0,1,1,1647.366469,1647.720667,1667.690000,1689.366469,0,0
1661,0,0,1,1,1647.631088,1647.864000,1667.800000,1680.631088,0,0
1662,4,1,2,2,1648.025056,1648.832000,1686.668222,1692.025056,0,0
1663,20,6,3,3,1648.219584,1648.832000,1689.024667,1693.219584,0,0
1664,20,6,3,3,1648.283568,1648.832000,1689.024667,1685.283568,0,1
1665,10,3,2,2,1648.397990,1648.832000,1674.037333,1691.397990,0,0
1666,5,1,3,3,1650.338381,1650.380667,1660.446667,1678.338381,0,0
1667,7,2,2,2,1654.727978,1655.110667,1661.889556,1696.727978,0,0
1668,2,0,3,3,1656.247022,1656.446444,1688.291333,1699.247022,0,0
1669,3,1,1,1,1658.350774,1658.508667,1678.630000,1683.350774,0,0
1670,122,40,3,3,1659.688604,1660.110667,1699.923333,1702.688604,0,0
1671,122,40,3,3,1660.204316,1660.446667,1700.298000,1701.204316,0,0
1672,120,40,1,1,1660.218325,1660.446667,1674.943333,1709.218325,0,0
1673,3,1,1,1,1660.433922,1660.556667,1679.601333,1698.433922,0,0
1674,121,40,2,2,1663.429640,1666.008667,1672.776667,1712.429640,0,0
1675,6,2,1,1,1663.513490,1666.008667,1676.072667,1691.513490,0,0
1676,120,40,1,1,1664.018077,1666.360000,1686.380667,1711.018077,0,0
1677,5,1,3,3,1664.619869,1666.360000,1686.468667,1695.619869,0,0
1678,124,41,2,2,1664.642483,1666.360000,1673.106667,1705.642483,0,0
1679,5,1,3,3,1665.226063,1666.360000,1686.468667,1691.226063,0,0
1680,7,2,2,2,1666.654038,1667.148000,1673.927333,1696.654038,0,0
1681,125,41,3,3,1666.727250,1667.148000,1702.931333,1711.727250,0,0
1682,8,2,3,3,1669.881225,1671.360000,1691.323556,1698.881225,0,0
1683,123,41,1,1,1671.557646,1672.315556,1689.820000,1719.557646,0,0
1684,8,2,3,3,1672.127975,1672.315556,1691.944222,1699.127975,0,0
1685,125,41,3,3,1672.295014,1672.425556,1707.720000,1711.295014,0,0
1686,123,41,1,1,1674.579220,1674.892000,1692.476000,1719.579220,0,0
1687,120,40,1,1,1675.070556,1675.446667,1695.471333,1721.070556,0,0
1688,126,42,1,1,1675.398362,1675.962667,1713.590000,1700.398362,0,1
1689,128,42,3,3,1675.502006,1676.072667,1682.852444,1706.502006,0,0
1690,126,42,1,1,1677.427438,1678.520000,1716.204000,1725.427438,0,0
1691,131,43,3,3,1677.559168,1678.520000,1697.488667,1702.559168,0,0
1692,129,43,1,1,1679.352497,1679.601333,1686.380667,1710.352497,0,0
1693,131,43,3,3,1679.603182,1679.664000,1698.702667,1725.603182,0,0
1694,121,40,2,2,1679.789786,1679.888000,1686.668222,1725.789786,0,0
1695,134,44,3,3,1679.948475,1681.029333,1687.798667,1720.948475,0,0
1696,137,45,3,3,1680.559594,1681.072667,1687.798667,1724.559594,0,0
1697,124,41,2,2,1681.259384,1681.729333,1688.509556,1711.259384,0,0
1698,132,44,1,1,1682.388616,1682.451333,1702.086000,1719.388616,0,0
1699,132,44,1,1,1683.038087,1683.456444,1702.893333,1724.038087,0,0
1700,128,42,3,3,1684.213891,1684.433333,1691.213556,1726.213891,0,0
1701,135,45,1,1,1685.058537,1685.449333,1724.808667,1710.058537,0,1
1702,135,45,1,1,1686.282899,1686.377333,1725.739333,1725.282899,0,1
1703,121,40,2,2,1688.553928,1688.914667,1695.581778,1733.553928,0,0
1704,120,40,1,1,1688.957156,1689.134667,1709.151333,1724.957156,0,0
1705,134,44,3,3,1690.785222,1690.962667,1697.708667,1720.785222,0,0
1706,128,42,3,3,1691.817964,1691.944222,1698.702667,1725.817964,0,0
1707,124,41,2,2,1691.908528,1691.956667,1698.624444,1718.908528,0,0
1708,120,40,1,1,1695.507290,1695.581778,1712.482667,1720.507290,0,0
1709,123,41,1,1,1695.548252,1695.581778,1714.546667,1730.548252,0,0
1710,137,45,3,3,1696.199522,1696.634667,1703.375333,1729.199522,0,0
1711,121,40,2,2,1696.585546,1696.944222,1703.722000,1744.585546,0,0
1712,123,41,1,1,1698.123483,1698.624444,1716.707333,1747.123483,0,0
1713,124,41,2,2,1698.885542,1699.813333,1706.591333,1727.885542,0,0
1714,1,0,2,2,1703.412828,1703.612000,1741.736000,1746.412828,0,0
1715,1,0,2,2,1704.598803,1705.649333,1745.263333,1729.598803,0,1
1716,4,1,2,2,1705.117294,1705.668000,1744.786000,1747.117294,0,0
1717,2,0,3,3,1705.235881,1705.668000,1743.637333,1745.235881,0,0
1718,4,1,2,2,1706.915682,1707.485333,1747.294000,1739.915682,0,1
1719,7,2,2,2,1709.838558,1712.261333,1725.706444,1749.838558,0,0
1720,0,0,1,1,1710.073645,1712.261333,1732.352000,1753.073645,0,0
1721,7,2,2,2,1710.882878,1712.261333,1725.706444,1744.882878,0,0
1722,0,0,1,1,1711.137191,1712.261333,1732.352000,1736.137191,0,0
1723,10,3,2,2,1712.643529,1713.480000,1753.664667,1756.643529,0,0
1724,2,0,3,3,1712.941815,1713.590000,1753.614000,1753.941815,0,0
1725,10,3,2,2,1713.017822,1713.590000,1753.774667,1757.017822,0,0
1726,13,4,2,2,1715.208810,1715.657333,1728.274000,1740.208810,0,0
1727,3,1,1,1,1715.590783,1715.938000,1732.242000,1763.590783,0,0
1728,3,1,1,1,1719.333827,1720.649333,1740.445333,1765.333827,0,0
1729,6,2,1,1,1719.354163,1720.649333,1740.665333,1747.354163,0,0
1730,13,4,2,2,1721.096551,1723.157333,1740.790667,1766.096551,0,0
1731,5,1,3,3,1721.705324,1723.157333,1743.166667,1748.705324,0,0
1732,6,2,1,1,1722.206450,1723.157333,1741.928667,1756.206450,0,0
1733,5,1,3,3,1722.279994,1723.157333,1743.166667,1752.279994,0,0
1734,9,3,1,1,1722.355474,1723.157333,1741.708667,1756.355474,0,0
1735,16,5,2,2,1723.443499,1723.933333,1736.507333,1753.443499,0,0
1736,9,3,1,1,1724.417283,1724.698667,1743.259333,1767.417283,0,0
1737,12,4,1,1,1727.513206,1728.149333,1760.376667,1765.513206,0,0
1738,7,2,2,2,1728.088054,1728.164000,1734.942444,1754.088054,0,0
1739,13,4,2,2,1728.948937,1731.281333,1746.160667,1773.948937,0,0
1740,8,2,3,3,1731.287439,1731.473333,1751.488000,1779.287439,0,0
1741,16,5,2,2,1732.265426,1732.462000,1750.323333,1775.265426,0,0
1742,8,2,3,3,1732.740855,1733.282000,1752.394000,1761.740855,0,0
1743,0,0,1,1,1733.848230,1734.506222,1754.636667,1773.848230,0,0
1744,19,6,2,2,1733.978654,1734.506222,1744.566000,1766.978654,0,0
1745,11,3,3,3,1734.640858,1734.832444,1741.610667,1775.640858,0,0
1746,0,0,1,1,1734.709630,1734.832889,1754.856667,1768.709630,0,0
1747,3,1,1,1,1734.758826,1734.832889,1753.288667,1767.758826,0,0
1748,7,2,2,2,1735.520175,1736.397333,1743.170000,1771.520175,0,0
1749,12,4,1,1,1735.827408,1736.397333,1768.422000,1783.827408,0,0
1750,15,5,1,1,1736.940699,1738.973333,1759.115333,1768.940699,0,0
1751,15,5,1,1,1737.150593,1738.973333,1759.115333,1778.150593,0,0
1752,18,6,1,1,1739.023498,1739.832444,1753.288667,1773.023498,0,0
1753,18,6,1,1,1739.075026,1739.832444,1753.288667,1788.075026,0,0
1754,16,5,2,2,1739.238421,1739.832444,1755.202000,1772.238421,0,0
1755,11,3,3,3,1741.971426,1742.038667,1748.778444,1774.971426,0,0
1756,1,0,2,2,1742.011010,1742.220000,1780.766667,1782.011010,0,0
1757,3,1,1,1,1742.014923,1742.220000,1758.767333,1783.014923,0,0
1758,2,0,3,3,1744.790033,1744.896000,1784.955333,1781.790033,0,1
1759,4,1,2,2,1744.884115,1745.153333,1785.246000,1769.884115,0,1
1760,5,1,3,3,1745.338613,1745.677333,1765.699333,1770.338613,0,0
1761,5,1,3,3,1745.414151,1746.050667,1765.919333,1770.414151,0,0
1762,14,4,3,3,1745.979028,1746.160667,1771.280667,1784.979028,0,0
1763,1,0,2,2,1746.554232,1747.038667,1784.052667,1791.554232,0,0
1764,6,2,1,1,1748.345765,1748.707111,1766.152667,1773.345765,0,0
1765,4,1,2,2,1748.420352,1748.707111,1787.130000,1797.420352,0,0
1766,7,2,2,2,1748.487269,1748.707111,1762.116000,1776.487269,0,0
1767,7,2,2,2,1748.505930,1748.707111,1762.116000,1784.505930,0,0
1768,13,4,2,2,1750.216048,1750.433333,1770.566000,1787.216048,0,0
1769,6,2,1,1,1750.795074,1751.397333,1768.790000,1785.795074,0,0
1770,13,4,2,2,1751.607921,1752.343111,1771.578000,1785.607921,0,0
1771,8,2,3,3,1752.333293,1752.394000,1771.500667,1799.333293,0,0
1772,8,2,3,3,1753.208426,1753.341333,1772.432000,1781.208426,0,0
1773,2,0,3,3,1753.724514,1753.884667,1789.500667,1783.724514,0,1
1774,0,0,1,1,1754.509832,1754.636667,1774.552000,1786.509832,0,0
1775,0,0,1,1,1754.921981,1755.092000,1774.834000,1781.921981,0,0
1776,121,40,2,2,1755.207136,1756.207111,1762.876000,1801.207136,0,0
1777,3,1,1,1,1755.706425,1756.797333,1775.104000,1785.706425,0,0
1778,11,3,3,3,1756.340096,1756.967333,1763.744889,1789.340096,0,0
1779,10,3,2,2,1757.827081,1757.969333,1795.986000,1790.827081,0,1
1780,10,3,2,2,1760.458546,1760.841333,1798.507556,1797.458546,0,1
1781,3,1,1,1,1760.832165,1761.115556,1778.226667,1786.832165,0,0
1782,14,4,3,3,1761.103846,1761.160667,1786.287333,1788.103846,0,0
1783,17,5,3,3,1761.558256,1761.828444,1780.885333,1786.558256,0,0
1784,124,41,2,2,1762.034846,1762.049778,1768.778000,1806.034846,0,0
1785,17,5,3,3,1762.783223,1762.876000,1781.890667,1793.783223,0,0
1786,11,3,3,3,1764.229280,1764.842667,1771.610667,1796.229280,0,0
1787,5,1,3,3,1766.002095,1766.042667,1776.049333,1796.002095,0,0
1788,121,40,2,2,1766.399992,1767.731556,1774.402667,1810.399992,0,0
1789,127,42,2,2,1767.124570,1767.986667,1774.657556,1812.124570,0,0
1790,122,40,3,3,1768.066665,1768.268667,1806.382000,1812.066665,0,0
1791,122,40,3,3,1770.433504,1770.566000,1808.510667,1808.433504,0,1
1792,120,40,1,1,1770.948042,1771.208000,1791.284667,1817.948042,0,0
1793,120,40,1,1,1771.255930,1771.390667,1791.394667,1816.255930,0,0
1794,125,41,3,3,1772.479564,1772.731556,1810.139333,1800.479564,0,1
1795,123,41,1,1,1773.163525,1773.542667,1793.286667,1816.163525,0,0
1796,123,41,1,1,1773.862527,1773.900000,1793.714000,1812.862527,0,0
1797,121,40,2,2,1775.150976,1775.506000,1782.174667,1812.150976,0,0
1798,125,41,3,3,1775.351056,1775.506667,1812.861333,1810.351056,0,1
1799,126,42,1,1,1776.471746,1778.116667,1817.451333,1807.471746,0,1
1800,124,41,2,2,1777.703325,1778.116667,1791.578000,1815.703325,0,0
1801,124,41,2,2,1777.708918,1778.116667,1791.578000,1818.708918,0,0
1802,128,42,3,3,1778.918971,1779.885333,1786.555556,1812.918971,0,0
1803,126,42,1,1,1779.801425,1779.885333,1818.812667,1827.801425,0,0
1804,131,43,3,3,1780.949994,1781.042667,1800.290000,1814.949994,0,0
1805,131,43,3,3,1781.670954,1781.890667,1801.103333,1808.670954,0,0
1806,121,40,2,2,1783.827665,1783.942667,1790.632667,1812.827665,0,0
1807,134,44,3,3,1785.828782,1786.177333,1792.847556,1829.828782,0,0
1808,129,43,1,1,1785.870078,1786.177333,1792.956667,1811.870078,0,0
1809,137,45,3,3,1786.246867,1786.397333,1793.067556,1833.246867,0,0
1810,132,44,1,1,1786.960617,1787.130000,1797.252000,1826.960617,0,0
1811,128,42,3,3,1789.087091,1789.450000,1802.903778,1815.087091,0,0
1812,127,42,2,2,1789.214180,1789.450000,1796.206000,1825.214180,0,0
1813,128,42,3,3,1789.248498,1789.450000,1802.903778,1822.248498,0,0
1814,121,40,2,2,1791.509062,1791.688000,1798.397556,1819.509062,0,0
1815,120,40,1,1,1792.749285,1792.847556,1812.762000,1819.749285,0,0
1816,120,40,1,1,1793.061022,1793.067556,1812.982000,1825.061022,0,0
1817,124,41,2,2,1793.147552,1793.177556,1799.958444,1833.147552,0,0
1818,130,43,2,2,1794.951842,1795.424000,1815.480667,1821.951842,0,0
1819,123,41,1,1,1796.108274,1796.254667,1815.186000,1825.108274,0,0
1820,134,44,3,3,1796.808753,1797.142000,1803.907778,1836.808753,0,0
1821,123,41,1,1,1798.364416,1798.507556,1816.960667,1835.364416,0,0
1822,137,45,3,3,1799.805652,1799.958444,1806.629333,1844.805652,0,0
1823,0,0,1,1,1800.138175,1800.218667,1810.323333,1837.138175,0,0
1824,2,0,3,3,1800.147554,1800.218667,1838.054000,1831.147554,0,1
1825,2,0,3,3,1801.930100,1802.579556,1842.678000,1850.930100,0,0
1826,5,1,3,3,1805.062133,1805.896000,1824.088667,1849.062133,0,0
1827,1,0,2,2,1807.177935,1807.770667,1847.907333,1847.177935,0,1
1828,5,1,3,3,1807.341501,1807.770667,1825.938000,1834.341501,0,0
1829,1,0,2,2,1807.633993,1807.770667,1847.907333,1833.633993,0,1
1830,8,2,3,3,1810.218016,1810.222667,1830.214667,1839.218016,0,0
1831,4,1,2,2,1810.328629,1810.433333,1850.480000,1858.328629,0,0
1832,4,1,2,2,1811.046280,1812.433333,1851.481333,1860.046280,0,0
1833,8,2,3,3,1811.277965,1812.433333,1831.435333,1838.277965,0,0
1834,7,2,2,2,1811.952068,1812.433333,1819.101556,1839.952068,0,0
1835,11,3,3,3,1814.210491,1815.076000,1821.778000,1856.210491,0,0
1836,14,4,3,3,1816.912606,1817.070667,1856.571333,1858.912606,0,0
1837,0,0,1,1,1817.911482,1818.510222,1838.220667,1853.911482,0,0
1838,14,4,3,3,1818.482492,1818.561333,1857.614667,1844.482492,0,1
1839,7,2,2,2,1819.229382,1820.076000,1826.777111,1849.229382,0,0
1840,0,0,1,1,1819.779661,1820.076000,1839.154000,1865.779661,0,0
1841,3,1,1,1,1819.954304,1820.810222,1840.931333,1868.954304,0,0
1842,17,5,3,3,1820.996793,1821.163556,1839.360667,1860.996793,0,0
1843,11,3,3,3,1821.782979,1822.770667,1829.500667,1853.782979,0,0
1844,17,5,3,3,1822.123673,1823.061333,1841.281333,1847.123673,0,0
1845,3,1,1,1,1823.603171,1823.978667,1842.531333,1856.603171,0,0
1846,20,6,3,3,1823.924191,1824.040000,1854.019333,1848.924191,0,1
1847,10,3,2,2,1824.829389,1825.433333,1863.579333,1850.829389,0,1
1848,6,2,1,1,1825.506570,1825.938000,1843.691333,1851.506570,0,0
1849,5,1,3,3,1826.720224,1826.744000,1843.238667,1870.720224,0,0
1850,7,2,2,2,1827.198152,1827.576000,1834.242667,1853.198152,0,0
1851,6,2,1,1,1827.971792,1828.663556,1846.989333,1876.971792,0,0
1852,10,3,2,2,1828.147133,1828.663556,1866.262000,1873.147133,0,0
1853,13,4,2,2,1829.182295,1829.437333,1849.543333,1878.182295,0,0
1854,13,4,2,2,1829.357914,1829.437333,1849.543333,1874.357914,0,0
1855,5,1,3,3,1829.688637,1830.324667,1846.794000,1876.688637,0,0
1856,9,3,1,1,1830.461228,1830.772000,1850.903333,1869.461228,0,0
1857,9,3,1,1,1830.975584,1831.325333,1851.233333,1873.975584,0,0
1858,8,2,3,3,1832.900532,1833.561333,1853.008667,1864.900532,0,0
1859,12,4,1,1,1834.067748,1834.244000,1862.429333,1861.067748,0,1
1860,8,2,3,3,1834.933983,1835.628667,1854.349333,1865.933983,0,0
1861,11,3,3,3,1835.613231,1835.928000,1842.678000,1862.613231,0,0
1862,20,6,3,3,1836.232560,1837.180000,1865.636889,1877.232560,0,0
1863,2,0,3,3,1838.291774,1838.823333,1878.226667,1864.291774,0,1
1864,23,7,3,3,1838.757452,1838.825333,1858.962889,1885.757452,0,0
1865,7,2,2,2,1841.068962,1841.223333,1847.907333,1879.068962,0,0
1866,0,0,1,1,1841.135847,1841.223333,1860.046667,1890.135847,0,0
1867,0,0,1,1,1842.181303,1842.421333,1861.308000,1882.181303,0,0
1868,16,5,2,2,1842.386369,1842.421333,1862.445333,1872.386369,0,0
1869,16,5,2,2,1842.847530,1843.128667,1862.909333,1888.847530,0,0
1870,3,1,1,1,1842.875393,1843.128667,1862.539333,1873.875393,0,0
1871,2,0,3,3,1843.522126,1843.663556,1880.972000,1877.522126,0,1
1872,3,1,1,1,1844.226853,1845.004000,1863.896000,1877.226853,0,0
1873,19,6,2,2,1844.836542,1845.384667,1864.682000,1892.836542,0,0
1874,6,2,1,1,1844.944149,1845.384667,1863.244667,1882.944149,0,0
1875,19,6,2,2,1846.106774,1846.223333,1865.467333,1888.106774,0,0
1876,12,4,1,1,1846.314161,1846.794000,1874.692000,1873.314161,0,1
1877,22,7,2,2,1846.946242,1846.989333,1857.109333,1877.946242,0,0
1878,6,2,1,1,1848.886622,1849.433333,1866.409333,1893.886622,0,0
1879,15,5,1,1,1849.052900,1849.433333,1859.455333,1884.052900,0,0
1880,1,0,2,2,1849.225956,1849.433333,1888.077333,1893.225956,0,0
