Tick,Power,Failed
1624,100.259568,247
1625,100.259851,247
1626,100.259761,247
1627,100.259689,247
1628,100.259616,247
1629,100.259583,247
1630,100.259484,247
1631,100.259287,247
1632,100.260303,247
1633,100.260246,247
1635,100.260247,247
1636,100.260521,247
1637,100.260400,247
1638,100.260528,247
1639,100.260144,248
1640,100.260004,249
1641,100.260161,249
1642,100.260140,249
1643,100.260100,249
1644,100.260086,249
1645,100.260461,249
1646,100.260289,249
1647,100.260194,249
1648,100.260967,250
1649,100.261010,250
1650,100.260849,250
1652,100.260676,250
1653,100.260510,250
1654,100.260184,251
1655,100.260086,251
1656,100.260259,251
1657,100.260170,251
1658,100.260087,251
1659,100.259851,251
1660,100.259684,251
1661,100.259725,251
1663,100.259527,251
1666,100.260112,251
1667,100.260642,251
1668,100.260671,251
1671,100.261709,251
1672,100.261957,251
1673,100.261818,251
1674,100.261832,251
1675,100.261630,251
1676,100.261691,251
1678,100.261636,251
1679,100.262053,251
1681,100.262490,251
1682,100.263258,252
1683,100.263226,254
1684,100.263141,254
1685,100.262978,254
1686,100.263168,254
1687,100.262823,254
1688,100.262605,254
1689,100.262310,255
1690,100.262090,255
1691,100.262329,255
1692,100.262423,255
1693,100.262286,255
1694,100.262898,255
1695,100.262791,255
1696,100.262579,255
1697,100.263355,255
1698,100.263128,255
1699,100.262944,255
1700,100.262832,255
1701,100.262916,255
1702,100.263050,255
1703,100.262623,255
1704,100.262523,255
1705,100.262484,255
1706,100.262648,255
1707,100.262727,255
1708,100.262588,255
1709,100.262554,255
1712,100.262454,255
1713,100.262626,255
1714,100.262509,256
1715,100.262451,256
1716,100.262691,256
1717,100.263312,256
1718,100.263284,256
1719,100.263258,256
1720,100.263231,256
1722,100.263168,256
1723,100.263141,256
1724,100.263609,256
1725,100.264006,257
1727,100.263773,258
1728,100.263718,258
1730,100.263972,258
1731,100.263953,258
1732,100.263830,258
1733,100.263739,258
1734,100.263662,258
1735,100.263750,258
1736,100.264041,258
1738,100.264323,258
1739,100.265133,258
1740,100.265360,258
1741,100.265067,258
1742,100.264804,258
1743,100.264904,258
1744,100.264617,258
1745,100.264351,258
1746,100.264212,259
1747,100.264541,259
1748,100.264393,260
1749,100.264609,260
1750,100.264908,260
1751,100.264785,260
1752,100.264691,260
1753,100.264856,260
1754,100.264739,260
1755,100.264535,260
1756,100.264461,260
1757,100.264729,260
1758,100.264625,260
1759,100.264543,260
1760,100.264958,260
1761,100.264837,260
1762,100.264961,260
1763,100.265054,260
1764,100.264942,260
1765,100.265223,260
1766,100.265083,260
1767,100.264991,260
1768,100.265266,260
1769,100.265827,260
1770,100.265740,260
1771,100.265600,260
1772,100.265406,260
1773,100.265293,260
1774,100.265790,260
1775,100.265518,260
1776,100.265709,260
1777,100.265649,260
1778,100.265621,260
1779,100.266032,260
1780,100.265979,260
1781,100.266109,260
1782,100.266198,260
1783,100.266107,260
1784,100.266285,260
1785,100.266117,261
1786,100.265920,262
1787,100.266364,262
1788,100.266244,262
1789,100.266122,262
1790,100.267119,263
1791,100.266842,263
1792,100.266546,263
1793,100.266460,263
1794,100.266790,263
1795,100.266693,263
1796,100.266638,264
1797,100.266623,264
1798,100.266464,264
1799,100.266251,265
1800,100.266679,265
1801,100.268021,265
1802,100.267968,265
1803,100.267860,265
1804,100.267742,265
1805,100.267677,265
1806,100.267918,265
1807,100.267756,265
1808,100.267699,266
1809,100.267645,266
1810,100.267458,266
1812,100.267728,267
1813,100.267458,268
1815,100.267966,268
1816,100.268047,268
1817,100.267940,268
1818,100.267870,269
1819,100.267991,269
1820,100.267913,269
1821,100.267873,269
1822,100.268293,269
1823,100.268605,269
1824,100.268567,269
1825,100.268603,269
1826,100.269233,269
1827,100.269026,269
1828,100.269283,269
1829,100.269228,269
1830,100.269162,269
1831,100.269067,269
1832,100.269174,269
1833,100.269693,269
1834,100.269614,269
1835,100.269937,269
1836,100.269882,269
1837,100.269829,269
1838,100.269975,270
1839,100.269959,270
1840,100.269826,270
1841,100.269688,270
1842,100.269597,270
1843,100.269736,270
1844,100.270443,270
1845,100.270419,270
1846,100.270365,270
1847,100.270370,270
1848,100.270361,272
1849,100.270325,272
1850,100.270540,272
1851,100.270350,272
1852,100.270165,272
1853,100.270000,272
1854,100.270170,273
1856,100.270002,273
1857,100.270392,273
1858,100.270241,274
1859,100.270690,274
1860,100.270628,274
1861,100.270603,274
1862,100.270813,274
1863,100.271233,275
1864,100.271214,276
1865,100.270999,276
1866,100.271087,276
1867,100.271288,276
1868,100.271193,276
1869,100.271106,276
1870,100.271395,276
1871,100.271685,276
1872,100.271647,276
1873,100.271569,276
1874,100.272374,276
1875,100.272175,277
1876,100.271885,277
1877,100.271684,277
1878,100.271537,278
1879,100.271707,278
1880,100.271580,278
1881,100.271528,279
1882,100.271610,279
1883,100.271514,279
1884,100.271477,279
1885,100.271981,279
1886,100.272337,279
1887,100.272308,279
1888,100.272249,279
1889,100.273014,279
1890,100.273144,280
1891,100.272854,280
1892,100.272594,280
1893,100.272525,280
1894,100.272932,280
1895,100.272742,280
1896,100.272556,280
1897,100.272493,280
1898,100.272686,280
1899,100.272849,280
1900,100.272662,281
1902,100.274122,281
1903,100.274191,281
1904,100.274061,282
1905,100.274450,282
1906,100.274246,282
1907,100.274233,282
1908,100.274131,282
1909,100.274466,282
1910,100.274744,282
1911,100.274667,282
1912,100.274515,283
1913,100.274354,283
1914,100.274215,283
1915,100.274193,283
1916,100.274617,283
1917,100.274590,283
1918,100.274565,283
1919,100.274751,283
1920,100.274701,283
1921,100.274601,283
1922,100.274392,283
1923,100.274318,283
1924,100.274731,283
1925,100.274608,283
1926,100.274558,283
1927,100.274700,283
1928,100.274560,283
1929,100.274305,283
1931,100.274709,283
1932,100.274690,283
1933,100.274673,283
1934,100.274775,283
1935,100.274740,283
1936,100.274734,284
1937,100.274976,284
1938,100.274960,284
1939,100.274838,284
1940,100.274673,284
1941,100.274850,285
1942,100.274901,286
1943,100.274806,286
1944,100.274705,286
1945,100.274701,288
1946,100.275080,288
1947,100.274878,288
1948,100.275100,288
1949,100.275177,288
1950,100.274956,288
1952,100.274899,288
1953,100.274871,288
1954,100.274849,288
1955,100.274935,288
1956,100.274830,288
1957,100.274801,288
1958,100.275032,288
1959,100.274770,288
1960,100.274657,288
1961,100.274809,288
1962,100.274757,288
1963,100.275022,288
1964,100.274970,288
1965,100.275092,288
1966,100.275026,288
1967,100.275242,288
1968,100.275140,288
1971,100.275116,288
1972,100.275619,288
1973,100.275972,288
1974,100.275894,288
1975,100.276570,288
1976,100.276856,288
1977,100.276830,288
1978,100.277201,288
1979,100.276896,289
1980,100.276775,289
1982,100.276748,289
1983,100.276592,289
1984,100.276242,289
1985,100.275997,289
1986,100.275789,289
1987,100.276146,289
1988,100.276359,289
1989,100.276314,289
1990,100.276214,289
1991,100.276166,289
1992,100.275965,289
1993,100.276520,289
1994,100.276226,289
1995,100.276080,289
1996,100.276025,289
1997,100.276067,289
1998,100.276205,289
1999,100.276101,289
2000,100.276677,289
2001,100.273874,289
2002,100.273775,289
2003,100.273899,289
2004,100.273801,289
2005,100.274316,289
2006,100.274217,289
2007,100.274102,289
2008,100.274267,290
2009,100.274212,290
2011,100.274061,290
2012,100.274233,290
2013,100.274608,291
2014,100.274776,291
2016,100.274750,291
2017,100.274884,291
2018,100.274966,291
2019,100.274840,291
2020,100.274786,292
2021,100.274680,292
2022,100.275050,292
2023,100.275188,292
2024,100.275061,292
2025,100.274838,292
2026,100.274658,292
2027,100.274570,292
2028,100.274737,292
2029,100.274544,292
2030,100.274456,292
2031,100.274394,292
2032,100.274363,292
2033,100.274262,292
2035,100.274504,292
2036,100.274875,292
2037,100.274679,292
2038,100.274475,292
2040,100.274221,292
2041,100.274154,292
2042,100.274362,292
2043,100.274516,294
2044,100.274662,294
2045,100.274561,294
2046,100.274449,294
2047,100.274505,294
2048,100.274418,294
2049,100.274321,294
2050,100.274574,294
2051,100.274446,294
2052,100.274363,294
2053,100.274222,294
2054,100.274225,295
2055,100.274608,295
2056,100.274479,295
2057,100.274402,295
2058,100.274779,295
2059,100.274833,295
2060,100.274877,295
2061,100.274665,295
2062,100.274536,295
2063,100.274277,295
2064,100.274068,295
2065,100.273970,295
2066,100.273911,295
2067,100.273891,295
2068,100.274033,295
2069,100.274062,295
2070,100.274196,295
2071,100.274294,295
2072,100.274224,295
2073,100.274477,295
2074,100.274651,295
2075,100.274778,295
2076,100.274665,295
2077,100.274692,295
2078,100.274554,295
2079,100.274531,295
2080,100.274821,295
2081,100.275199,295
2082,100.274971,296
2083,100.274757,296
2084,100.274950,296
2085,100.274818,296
2086,100.274959,296
2087,100.275132,296
2088,100.274839,297
2089,100.274645,298
2090,100.274559,298
2091,100.274628,298
2092,100.275135,298
2094,100.274979,298
2095,100.275114,298
2096,100.275149,299
2097,100.275166,300
2098,100.274994,300
2099,100.274923,300
2100,100.274696,301
2101,100.275720,301
2102,100.275586,301
2103,100.275682,301
2106,100.275582,301
2107,100.276050,301
2108,100.276136,301
2109,100.276305,301
2110,100.276274,301
2111,100.276434,301
2112,100.276401,301
2113,100.277303,302
2114,100.277201,303
2115,100.277403,303
2116,100.277251,303
2117,100.277194,303
2118,100.277096,303
2119,100.277005,303
2120,100.277108,304
2121,100.277004,304
2122,100.277375,304
2123,100.277269,304
2124,100.277117,304
2125,100.276986,304
2126,100.276861,304
2127,100.276895,304
2128,100.276726,304
2129,100.276757,304
2130,100.276662,304
2131,100.276328,304
2132,100.276445,304
2133,100.276390,304
2134,100.276277,304
2135,100.276192,304
2136,100.276387,304
2137,100.276442,304
2138,100.276310,304
2139,100.276218,304
2140,100.276461,304
2141,100.276365,304
2142,100.276208,304
2143,100.276896,304
2144,100.276819,304
2145,100.276645,305
2146,100.276666,305
2147,100.276613,306
2148,100.276402,307
2149,100.276361,307
2150,100.276232,308
2151,100.276212,308
2152,100.276642,308
2153,100.276577,309
2154,100.276805,309
2155,100.277292,309
2156,100.277150,309
2157,100.277062,309
2158,100.277232,309
2159,100.277296,309
2160,100.277210,309
2161,100.277065,309
2162,100.277228,309
2163,100.277121,309
2164,100.277061,309
2165,100.276980,309
2166,100.276876,309
2167,100.276987,309
2168,100.276962,309
2169,100.277576,309
2170,100.277748,309
2171,100.277635,309
2172,100.277410,310
2173,100.277528,310
2174,100.277465,310
2175,100.277902,310
2176,100.277957,310
2177,100.277851,310
2178,100.278213,310
2179,100.278670,310
2180,100.278624,310
2181,100.278669,310
2182,100.278570,312
2183,100.278658,312
2184,100.278524,312
2185,100.278605,312
2186,100.278397,313
2187,100.279035,314
2188,100.278879,314
2189,100.278895,315
2190,100.278778,315
2191,100.279016,316
2192,100.279087,316
2193,100.279077,316
2194,100.278713,316
2195,100.278538,317
2196,100.278655,317
2197,100.278507,317
2198,100.278442,317
2199,100.278512,317
2200,100.278324,317
2201,100.277381,317
2203,100.277424,317
2204,100.277642,317
2205,100.277710,317
2206,100.277554,317
2207,100.277682,318
2208,100.277660,318
2209,100.277481,318
2210,100.277436,318
2211,100.277397,318
2212,100.277438,318
2214,100.277340,319
2215,100.277265,319
2216,100.277412,319
2217,100.277324,320
2218,100.277232,321
2219,100.277337,322
2221,100.277315,322
2222,100.277295,322
2223,100.277256,322
2224,100.277111,322
2225,100.277157,322
2226,100.277086,322
2227,100.277060,322
2228,100.277013,322
2229,100.276987,322
2230,100.277030,322
2231,100.277331,322
2232,100.277255,322
2233,100.277229,322
2234,100.277467,322
2235,100.277437,322
2236,100.277422,322
2237,100.277337,323
2238,100.277288,323
2239,100.277263,323
2240,100.277636,323
2241,100.278214,324
2242,100.278137,324
2243,100.278223,324
2244,100.278199,324
2245,100.277954,325
2246,100.278094,325
2247,100.278000,325
2249,100.277980,325
2250,100.278172,325
2251,100.277906,326
2252,100.277916,326
2253,100.277876,326
2254,100.278053,326
2255,100.277950,326
2256,100.277839,326
2257,100.277768,326
2258,100.277496,326
2259,100.277603,326
2260,100.277522,326
2261,100.277417,326
2262,100.277401,326
2263,100.277353,326
2264,100.277305,326
2265,100.277725,326
2266,100.277534,326
2267,100.277855,326
2268,100.277713,326
2269,100.277882,327
2271,100.277922,328
2272,100.277826,328
2273,100.277629,328
2274,100.277637,328
2275,100.277866,328
2276,100.278201,328
2278,100.278131,328
2279,100.277948,329
2280,100.278423,329
2281,100.278432,329
2282,100.278280,329
2283,100.278039,330
2284,100.277988,330
2285,100.278448,330
2286,100.278261,330
2287,100.278183,330
2288,100.278054,330
2289,100.277880,330
2290,100.278151,330
2291,100.278346,330
2293,100.278318,330
2294,100.278444,330
2295,100.278329,330
2296,100.278143,330
2297,100.278044,330
2298,100.278106,330
2299,100.278725,330
2300,100.278598,330
2301,100.278610,330
2302,100.278580,330
2303,100.278995,330
2305,100.278846,330
2308,100.278765,330
2309,100.279425,330
2310,100.279960,330
2311,100.279907,331
2313,100.279895,331
2314,100.279802,332
2315,100.279927,334
2316,100.280302,334
2317,100.280208,334
2318,100.280078,335
2320,100.280001,335
2321,100.279926,335
2322,100.279917,335
2323,100.280052,335
2324,100.280034,335
2325,100.279928,335
2326,100.279940,335
2327,100.279913,335
2328,100.280192,335
2329,100.280263,335
2331,100.280240,335
2332,100.280217,335
2333,100.280552,335
2334,100.280472,335
2335,100.280456,335
2336,100.280666,335
2337,100.280578,335
2338,100.280470,335
2339,100.280339,336
2340,100.280432,336
2341,100.280313,337
2342,100.280397,337
2343,100.280206,337
2344,100.280152,338
2345,100.280339,338
2346,100.280259,339
2347,100.280179,339
2348,100.280031,340
2349,100.279836,341
2350,100.279713,341
2351,100.279648,341
2352,100.279451,341
2354,100.279361,341
2355,100.279330,341
2356,100.279468,341
2357,100.279437,341
2358,100.279377,341
2359,100.279680,342
2360,100.280122,343
2361,100.280049,343
2362,100.279976,343
2363,100.280586,343
2364,100.280510,344
2365,100.281042,344
2366,100.281192,344
2367,100.281174,344
2368,100.281269,344
2369,100.281190,344
2370,100.281298,344
2371,100.281417,344
2372,100.281330,344
2373,100.281265,344
2374,100.281350,344
2375,100.281756,344
2376,100.281564,345
2377,100.281492,345
2378,100.281346,346
2379,100.281047,346
2380,100.280872,346
2381,100.280727,346
2382,100.280832,346
2383,100.280852,346
2384,100.280770,346
2385,100.280717,346
2386,100.280559,346
2387,100.280483,346
2388,100.280518,346
2389,100.280560,346
2390,100.280586,346
2391,100.280531,346
2392,100.280557,346
2393,100.280780,346
2394,100.280987,346
2395,100.280908,346
2396,100.280965,346
2397,100.280800,346
2398,100.280713,346
2399,100.281491,346
2400,100.281599,346
2401,100.281706,346
2402,100.281553,346
2403,100.281346,346
2404,100.281274,347
2405,100.281151,347
2406,100.281187,347
2407,100.281159,347
2408,100.281391,347
2409,100.281080,348
2410,100.280959,349
2411,100.281118,349
2412,100.281245,349
2415,100.281161,349
2417,100.281136,349
2418,100.281586,349
2419,100.281567,349
2420,100.281756,349
2422,100.282270,349
2423,100.282323,349
2424,100.282211,349
2425,100.282521,349
2427,100.282506,349
2428,100.282743,349
2429,100.283056,349
2430,100.283080,349
2431,100.283041,349
2432,100.283014,349
2433,100.282889,349
2434,100.282736,349
2435,100.282623,349
2436,100.282759,349
2437,100.282598,349
2438,100.282514,349
2439,100.282397,349
2440,100.282549,349
2441,100.282470,349
2442,100.282559,349
2443,100.282548,349
2444,100.282424,350
2445,100.282361,350
2446,100.282188,351
2447,100.282107,351
2448,100.282004,351
2449,100.282206,351
2450,100.282547,351
2451,100.282436,351
2452,100.282383,351
2453,100.282224,351
2454,100.282205,351
2455,100.282584,351
2456,100.282613,351
2457,100.282585,351
2458,100.283130,351
2459,100.283046,352
2460,100.283083,353
2461,100.283003,353
2462,100.282888,354
2463,100.282829,355
2464,100.282696,355
2465,100.282566,355
2466,100.282413,355
2467,100.282571,355
2468,100.282390,355
2469,100.282283,355
2470,100.282285,355
2471,100.282198,355
2472,100.282179,355
2473,100.282255,355
2474,100.282141,355
2475,100.282181,356
2476,100.282051,356
2477,100.281928,356
2478,100.281796,356
2479,100.281694,356
2480,100.281908,356
2481,100.282215,357
2482,100.282157,357
2483,100.282311,357
2484,100.282284,357
2485,100.282208,357
2486,100.282223,357
2487,100.282100,357
2488,100.281938,357
2489,100.281881,359
2491,100.281849,359
2492,100.281817,359
2493,100.281654,359
2494,100.281521,359
2495,100.281377,359
2496,100.281173,359
2497,100.281111,359
2499,100.281654,359
2500,100.281549,359
2501,100.280474,359
2502,100.280577,359
2504,100.280779,359
2505,100.280691,359
2506,100.280673,359
2508,100.280655,359
2509,100.280638,359
2510,100.280603,359
2511,100.280768,359
2514,100.281168,359
2515,100.281151,359
2516,100.281313,359
2517,100.281989,359
2518,100.281895,359
2519,100.282187,359
2521,100.282261,359
2522,100.282297,359
2523,100.282521,359
2524,100.282510,359
2525,100.282398,361
2526,100.282317,361
2527,100.282326,361
2528,100.282164,361
2529,100.282054,361
2530,100.281872,361
2531,100.281791,361
2532,100.281959,361
2533,100.281883,361
2534,100.281828,361
2535,100.281591,361
2536,100.281518,361
2537,100.281685,361
2538,100.281597,361
2539,100.281433,361
2540,100.281357,361
2541,100.281290,361
2542,100.281273,361
2543,100.281165,361
2544,100.281334,362
2545,100.281796,362
2546,100.281659,362
2547,100.281587,362
2548,100.281508,362
2549,100.281571,364
2550,100.281712,364
2551,100.281848,365
2552,100.281686,366
2553,100.281615,366
2554,100.281568,366
2555,100.281304,367
2556,100.281158,368
2557,100.281558,368
2558,100.281457,368
2559,100.281610,368
2560,100.281551,368
2561,100.281847,368
2562,100.281643,370
2563,100.281577,370
2564,100.281709,370
2565,100.282137,370
2566,100.282067,370
2567,100.282003,370
2568,100.281950,370
2569,100.281883,370
2570,100.282009,370
2571,100.281908,370
2572,100.281877,370
2573,100.282325,370
2574,100.282456,370
2575,100.282346,370
2576,100.282301,370
2577,100.282236,370
2578,100.282339,370
2579,100.282693,371
2580,100.282669,371
2581,100.282644,371
2582,100.282936,372
2583,100.282800,372
2584,100.282821,372
2585,100.282795,372
2586,100.282931,372
2587,100.282988,372
2588,100.283124,372
2589,100.283168,373
2590,100.283008,374
2591,100.283203,374
2592,100.283106,374
2593,100.283304,374
2594,100.283249,374
2595,100.283279,374
2596,100.283151,374
2597,100.282935,375
2598,100.283153,376
2599,100.283196,376
2600,100.283079,376
2602,100.283450,376
2603,100.283985,376
2604,100.284054,376
2605,100.283791,376
2606,100.283724,376
2607,100.283708,376
2608,100.283691,376
2609,100.283609,376
2610,100.283974,376
2611,100.283891,377
2612,100.283880,377
2613,100.283845,377
2614,100.283809,377
2615,100.284134,377
2616,100.284082,377
2617,100.284061,377
2618,100.284400,377
2619,100.284546,377
2620,100.284390,377
2621,100.284356,377
2622,100.284375,377
2623,100.284146,377
2624,100.284023,377
2625,100.284126,377
2626,100.284361,377
2627,100.284553,377
2628,100.284541,377
2629,100.284673,377
2630,100.284634,377
2631,100.284699,377
2632,100.284825,377
2633,100.284753,377
2634,100.284945,377
2635,100.285355,377
2636,100.285357,378
2637,100.285338,378
2638,100.285320,378
2639,100.285248,378
2640,100.285139,378
2641,100.284984,378
2642,100.284952,378
2643,100.285040,380
2644,100.285006,380
2645,100.285182,380
2646,100.285101,381
2647,100.285083,381
2648,100.284976,381
2649,100.284813,381
2650,100.284842,383
2651,100.284764,383
2652,100.284831,384
2653,100.284772,384
2654,100.284757,384
2655,100.284646,384
2656,100.284572,385
2659,100.284553,385
2660,100.284496,385
2661,100.284847,385
2662,100.284822,385
2663,100.284806,385
2664,100.284860,385
2665,100.284835,385
2666,100.284811,385
2667,100.284714,385
2668,100.284810,385
2669,100.285051,385
2670,100.285034,385
2671,100.285189,385
2672,100.285139,385
2673,100.285056,385
2674,100.285279,385
2675,100.285481,385
2676,100.286025,385
2677,100.285919,385
2678,100.285751,385
2679,100.286011,385
2680,100.285929,386
2681,100.286054,386
2682,100.285966,386
2683,100.285913,387
2684,100.285893,387
2685,100.286075,387
2686,100.286128,387
2687,100.286297,387
2688,100.286277,387
2689,100.286155,387
2690,100.286129,387
2691,100.286233,387
2692,100.286600,387
2693,100.286461,387
2694,100.286751,387
2695,100.286679,387
2696,100.286533,387
2697,100.286601,387
2698,100.286459,387
2699,100.286278,387
2700,100.286279,387
2701,100.286579,387
2702,100.286682,387
2703,100.286582,387
2704,100.286569,387
2705,100.286395,388
2706,100.286230,388
2707,100.286281,388
2708,100.286526,388
2709,100.286486,388
2710,100.286365,390
2711,100.286325,390
2712,100.286265,390
2713,100.286225,390
2714,100.286137,390
2715,100.286606,390
2716,100.286568,390
2718,100.286687,390
2719,100.287397,390
2720,100.287270,391
2721,100.287348,391
2723,100.287282,391
2724,100.287352,391
2725,100.287283,391
2726,100.287376,391
2727,100.287283,391
2728,100.287363,391
2729,100.287225,391
2730,100.287191,391
2731,100.287107,391
2732,100.287106,391
2733,100.286997,391
2734,100.286888,391
2735,100.287059,391
2736,100.286984,391
2737,100.287139,391
2738,100.287053,391
2739,100.287187,391
2740,100.287170,391
2741,100.287064,391
2742,100.287065,391
2743,100.286874,392
2744,100.286694,392
2745,100.286654,392
2746,100.286581,392
2747,100.286525,392
2748,100.286468,392
2749,100.286636,392
2750,100.286550,392
2751,100.286548,392
2752,100.286362,393
2753,100.286488,393
2754,100.286408,393
2755,100.286430,393
2756,100.286540,393
2757,100.286483,393
2758,100.286410,393
2759,100.286273,394
2760,100.286226,395
2762,100.286160,395
2764,100.286309,395
2765,100.286253,395
2766,100.286225,395
2767,100.286041,395
2768,100.285951,395
2770,100.286476,395
2771,100.286443,395
2772,100.286595,395
2773,100.287090,395
2774,100.287070,395
2775,100.286982,395
2776,100.286924,395
2777,100.286839,395
2778,100.286958,395
2779,100.286932,395
2780,100.287040,395
2781,100.287144,395
2782,100.287336,395
2783,100.287432,395
2784,100.287368,395
2785,100.287429,396
2786,100.287216,396
2787,100.287302,396
2788,100.287302,397
2789,100.287324,397
2790,100.287188,397
2791,100.287066,397
2792,100.287209,397
2793,100.287034,397
2794,100.286977,397
2795,100.287102,397
2796,100.287551,397
2797,100.287241,397
2798,100.287007,397
2799,100.286775,397
2800,100.286668,397
2801,100.286700,397
2802,100.286644,397
2803,100.286860,397
2804,100.287187,397
2805,100.287080,397
2806,100.287084,397
2807,100.287204,397
2808,100.287071,397
2809,100.287056,397
2810,100.287048,397
2811,100.287041,397
2812,100.287018,397
2813,100.286890,397
2814,100.286762,398
2817,100.287372,398
2818,100.287511,398
2819,100.287546,398
2820,100.287539,398
2821,100.287478,398
2822,100.287444,398
2823,100.287377,398
2824,100.287604,398
2825,100.287555,398
2828,100.287522,398
2829,100.287710,398
2830,100.287882,398
2831,100.288645,398
2832,100.288538,398
2833,100.288390,398
2834,100.288560,398
2835,100.288512,398
2836,100.288393,398
2837,100.288427,398
2838,100.288681,398
2839,100.288656,398
2840,100.288742,398
2842,100.288688,398
2843,100.288929,398
2844,100.288664,398
2845,100.288788,398
2846,100.288750,398
2847,100.288697,398
2848,100.288681,398
2849,100.288648,398
2850,100.288528,398
2851,100.288569,399
2853,100.288554,399
2854,100.288537,399
2855,100.288692,399
2856,100.288997,399
2857,100.288907,399
2858,100.288802,399
2859,100.289189,399
2860,100.289315,399
2861,100.289285,399
2862,100.289185,400
2863,100.289027,401
2864,100.288954,401
2865,100.288751,401
2866,100.288497,403
2867,100.288732,404
2868,100.288851,404
2869,100.288821,404
2870,100.288846,404
2871,100.288794,404
2872,100.288778,404
2873,100.288912,404
2874,100.289043,404
2875,100.288861,404
2876,100.288808,404
2877,100.288708,405
2878,100.288680,405
2879,100.288827,405
2880,100.288751,405
2881,100.288674,405
2883,100.289032,405
2884,100.289302,405
2885,100.289646,405
2886,100.289461,406
2887,100.289219,406
2888,100.288913,406
2889,100.288929,406
2890,100.288904,406
2891,100.288805,406
2893,100.288849,406
2894,100.289195,406
2895,100.289147,406
2896,100.289039,406
2897,100.288944,406
2898,100.289037,406
2899,100.289012,406
2900,100.289128,406
2901,100.289118,406
2902,100.289203,406
2903,100.289467,406
2904,100.289660,406
2905,100.289594,406
2906,100.289412,406
2907,100.289556,406
2909,100.289544,406
2910,100.289519,406
2911,100.289477,406
2912,100.289463,406
2913,100.289387,408
2914,100.289551,408
2915,100.289494,408
2916,100.289494,408
2917,100.289745,409
2918,100.290030,409
2919,100.289965,409
2920,100.289934,409
2921,100.289914,409
2922,100.290111,409
2923,100.290114,409
2924,100.289969,410
2925,100.289887,411
2927,100.289818,411
2928,100.289801,411
2929,100.289978,411
2930,100.290065,411
2931,100.290231,411
2932,100.290656,411
2933,100.290550,411
2934,100.290484,411
2935,100.290424,411
2936,100.290509,411
2937,100.290382,411
2938,100.290344,412
2939,100.290262,412
2940,100.290446,412
2941,100.290377,412
2942,100.290507,412
2943,100.290366,414
2944,100.290471,414
2945,100.290512,415
2946,100.290523,415
2947,100.290393,415
2948,100.290268,415
2949,100.290209,415
2950,100.290240,415
2951,100.290080,415
2952,100.290274,415
2953,100.290262,416
2954,100.290125,417
2955,100.290034,417
2956,100.289882,417
2957,100.290084,417
2958,100.289967,417
2959,100.289932,417
2960,100.289823,417
2961,100.289829,418
2962,100.289628,419
2963,100.289604,419
2964,100.289579,419
2965,100.289937,419
2966,100.290085,419
2967,100.290180,419
2969,100.290167,419
2970,100.290100,419
2971,100.290336,419
2972,100.290548,419
2973,100.290473,419
2974,100.290461,419
2975,100.290629,419
2976,100.290606,419
2977,100.290533,419
2978,100.290410,419
2979,100.290343,419
2980,100.290248,419
2981,100.290163,419
2983,100.290107,419
2984,100.289952,421
2985,100.289837,421
2987,100.289735,421
2988,100.289682,422
2989,100.289476,422
2990,100.289218,422
2991,100.289150,422
2992,100.289104,422
2993,100.288985,422
2995,100.288832,422
2997,100.288713,422
2998,100.288665,422
3003,100.288591,422
3004,100.288541,423
3005,100.288512,423
3006,100.288512,423
3007,100.288512,423
3008,100.288512,423
3009,100.288512,423
3010,100.288512,423
3011,100.288512,423
3012,100.288512,423
3013,100.288512,423
3014,100.288512,423
3015,100.288512,423
3016,100.288512,423
