Tick,Power,Failed
1632,100.319449,231
1633,100.319255,231
1634,100.319287,231
1635,100.319142,231
1637,100.319520,231
1638,100.319364,231
1639,100.321101,231
1640,100.321274,231
1641,100.320731,231
1642,100.320260,231
1643,100.320041,231
1644,100.319953,231
1645,100.320249,231
1646,100.320096,231
1647,100.319972,231
1648,100.321157,231
1649,100.320982,231
1650,100.320888,231
1651,100.320714,231
1652,100.321410,231
1653,100.321388,231
1654,100.321075,231
1655,100.320770,231
1656,100.320865,231
1657,100.320904,231
1658,100.320710,231
1660,100.320669,231
1661,100.321033,231
1662,100.320999,231
1663,100.321375,231
1664,100.322795,231
1665,100.322534,231
1666,100.322346,231
1667,100.322315,231
1668,100.322692,231
1669,100.323055,231
1670,100.322840,231
1671,100.322617,231
1672,100.322784,231
1673,100.322709,231
1674,100.323209,231
1675,100.322979,231
1677,100.322853,231
1678,100.323089,231
1679,100.322979,231
1680,100.322745,231
1681,100.322907,231
1682,100.322701,231
1683,100.322585,231
1684,100.322647,231
1685,100.322623,231
1686,100.322539,231
1687,100.322420,231
1688,100.322626,231
1689,100.322593,231
1690,100.322524,231
1691,100.322678,231
1692,100.322608,231
1693,100.322467,231
1694,100.322650,231
1695,100.322543,231
1696,100.322702,231
1697,100.321999,231
1698,100.321607,231
1699,100.321517,231
1700,100.321458,231
1701,100.322995,231
1702,100.323207,231
1703,100.323433,231
1704,100.323251,231
1705,100.323550,231
1706,100.323485,231
1707,100.323693,231
1708,100.323385,232
1709,100.323277,232
1710,100.323831,232
1711,100.323502,233
1712,100.323730,233
1713,100.323695,233
1714,100.324053,233
1716,100.324032,233
1717,100.323947,233
1718,100.323836,233
1719,100.323815,233
1720,100.323773,233
1721,100.323474,234
1722,100.323519,235
1723,100.323693,236
1725,100.323467,236
1726,100.323812,236
1727,100.323530,238
1728,100.323432,238
1729,100.323705,239
1730,100.323749,239
1731,100.323725,239
1732,100.324235,239
1733,100.324022,240
1734,100.323788,240
1736,100.324101,240
1737,100.324031,240
1738,100.324277,240
1739,100.325600,240
1740,100.325523,240
1741,100.325591,240
1742,100.325561,240
1743,100.325437,240
1744,100.325777,240
1745,100.325552,240
1746,100.325752,240
1747,100.325669,240
1749,100.325872,240
1750,100.326123,240
1751,100.326043,240
1752,100.325992,240
1753,100.326275,240
1754,100.326197,240
1755,100.326366,240
1756,100.326873,240
1757,100.326545,240
1758,100.326498,240
1759,100.326377,240
1760,100.326360,240
1761,100.326887,240
1762,100.326809,240
1763,100.326669,240
1765,100.326842,240
1768,100.326822,240
1769,100.327519,240
1770,100.327670,240
1771,100.327860,240
1772,100.327692,240
1773,100.327626,240
1774,100.327769,240
1775,100.327481,240
1776,100.327310,240
1777,100.327182,240
1778,100.327174,240
1779,100.327283,240
1780,100.327145,240
1782,100.327132,240
1783,100.327098,240
1784,100.327004,240
1785,100.327031,240
1786,100.327488,240
1787,100.327723,240
1788,100.327672,240
1789,100.327621,240
1790,100.327587,240
1791,100.327613,240
1792,100.327533,240
1793,100.327524,240
1794,100.327437,240
1795,100.327382,240
1796,100.327427,240
1797,100.327631,240
1798,100.327413,240
1799,100.327212,240
1800,100.326999,240
1801,100.326453,240
1802,100.326110,240
1803,100.325917,240
1804,100.325850,240
1805,100.326482,240
1807,100.326360,241
1808,100.326259,241
1809,100.326262,242
1810,100.326130,242
1811,100.326384,242
1812,100.326682,242
1813,100.326621,242
1814,100.326549,242
1815,100.326807,242
1816,100.327455,242
1817,100.327404,242
1818,100.327241,242
1819,100.327421,242
1820,100.327997,243
1821,100.328294,243
1822,100.328207,243
1823,100.328134,243
1824,100.327882,244
1825,100.327661,244
1826,100.327474,244
1827,100.327596,244
1828,100.327327,244
1830,100.327275,244
1831,100.327167,244
1832,100.327089,244
1833,100.328050,244
1834,100.327961,244
1835,100.328463,244
1836,100.328344,245
1837,100.328198,246
1838,100.328130,246
1839,100.327938,246
1840,100.327612,246
1844,100.327352,246
1845,100.328024,246
1847,100.327750,247
1848,100.327721,247
1849,100.327663,247
1850,100.328888,248
1851,100.328798,248
1852,100.328659,248
1854,100.328582,248
1855,100.328561,248
1856,100.329195,248
1857,100.329019,248
1859,100.328991,248
1860,100.328962,248
1861,100.329303,248
1862,100.329579,248
1863,100.329551,248
1864,100.330061,248
1865,100.329983,248
1866,100.329963,248
1867,100.329870,248
1868,100.330097,248
1869,100.330273,248
1870,100.329841,248
1872,100.329712,248
1873,100.329659,248
1874,100.329579,248
1875,100.329472,248
1876,100.329713,248
1877,100.329864,248
1878,100.329822,248
1879,100.330378,248
1880,100.330487,248
1881,100.330363,248
1882,100.330176,248
1883,100.330240,248
1884,100.330389,248
1885,100.330408,248
1886,100.330119,248
1887,100.330012,248
1888,100.329926,248
1889,100.329589,248
1890,100.329413,248
1891,100.329353,248
1893,100.329200,248
1894,100.329274,248
1895,100.329148,248
1896,100.329117,248
1898,100.328972,248
1899,100.328982,248
1900,100.328836,248
1902,100.329792,248
1903,100.329761,248
1904,100.329568,248
1905,100.330549,248
1906,100.330861,248
1907,100.331129,248
1908,100.330796,248
1909,100.330555,249
1910,100.330335,249
1911,100.330170,250
1912,100.330493,250
1913,100.330738,251
1914,100.331294,251
1915,100.331373,252
1916,100.331181,252
1917,100.332074,252
1918,100.332276,252
1919,100.332302,254
1920,100.332048,254
1921,100.332949,254
1922,100.332863,254
1923,100.333453,254
1924,100.333699,254
1925,100.333863,254
1926,100.334119,254
1927,100.334122,254
1928,100.334199,254
1929,100.334438,254
1930,100.334883,254
1931,100.334847,254
1932,100.335718,254
1933,100.335896,254
1934,100.335796,254
1935,100.335583,255
1936,100.335381,255
1937,100.335413,255
1938,100.335101,256
1939,100.335218,256
1941,100.335175,256
1942,100.335133,256
1943,100.335366,256
1944,100.335529,258
1945,100.335406,258
1946,100.335740,258
1947,100.336104,258
1948,100.336037,258
1949,100.335823,258
1950,100.335720,258
1951,100.335605,258
1952,100.335812,258
1953,100.335450,259
1954,100.335370,259
1955,100.335320,259
1957,100.335350,259
1958,100.335221,259
1959,100.335310,259
1960,100.335254,259
1961,100.335155,259
1962,100.334988,259
1964,100.334680,260
1965,100.334724,260
1966,100.334412,260
1969,100.334371,260
1970,100.334802,260
1971,100.334900,260
1972,100.335726,260
1973,100.335824,260
1974,100.335802,260
1975,100.335636,260
1976,100.335456,260
1977,100.335490,260
1978,100.335327,260
1979,100.335289,260
1981,100.335258,260
1984,100.335170,260
1985,100.335414,260
1986,100.335365,260
1987,100.335311,260
1988,100.335394,260
1989,100.335254,260
1990,100.335510,260
1991,100.335410,260
1992,100.335505,260
1993,100.335422,260
1994,100.335256,260
1995,100.335229,260
1996,100.335177,260
1997,100.334986,260
1998,100.335073,260
1999,100.334972,260
2000,100.334843,260
2001,100.334717,260
2002,100.334913,260
2003,100.334864,260
2004,100.335142,260
2005,100.334960,260
2006,100.334771,260
2007,100.334599,260
2008,100.334333,260
2009,100.334868,260
2010,100.334847,263
2011,100.335613,263
2012,100.335570,263
2013,100.335467,263
2014,100.335363,263
2015,100.335250,263
2016,100.335066,263
2017,100.335660,265
2018,100.335405,266
2019,100.335348,266
2020,100.335288,266
2021,100.335638,266
2022,100.335872,266
2023,100.336290,267
2024,100.336315,267
2025,100.336207,268
2026,100.336073,268
2027,100.336276,268
2028,100.335968,268
2029,100.335913,268
2030,100.336032,269
2032,100.335972,269
2034,100.335948,269
2035,100.336249,269
2036,100.336799,269
2037,100.336530,269
2039,100.336312,269
2040,100.336295,269
2041,100.336277,269
2042,100.336198,269
2043,100.336803,269
2044,100.337002,269
2045,100.336982,269
2046,100.336905,269
2047,100.337796,269
2048,100.338159,269
2049,100.337966,269
2050,100.338499,269
2051,100.338421,269
2052,100.338319,269
2053,100.338210,269
2054,100.338079,269
2055,100.338230,269
2056,100.338402,269
2058,100.338573,269
2059,100.338843,269
2060,100.339049,269
2061,100.339546,269
2062,100.339981,269
2063,100.339868,269
2064,100.339757,270
2065,100.339765,270
2066,100.339807,270
2067,100.339645,270
2068,100.339727,270
2069,100.339502,270
2070,100.339471,270
2072,100.339344,270
2075,100.338990,270
2076,100.338937,270
2077,100.338909,270
2078,100.338817,270
2079,100.338777,270
2080,100.338665,270
2081,100.338441,270
2082,100.338447,270
2084,100.338574,270
2085,100.338463,270
2087,100.338318,270
2089,100.338286,270
2090,100.338273,270
2091,100.338512,270
2092,100.338719,270
2093,100.338757,270
2094,100.338708,270
2095,100.338918,270
2096,100.338869,270
2097,100.338788,270
2098,100.339035,270
2099,100.338689,270
2100,100.338436,270
2101,100.337602,270
2102,100.337066,270
2103,100.337024,270
2104,100.338095,270
2107,100.337850,270
2108,100.338309,270
2109,100.338194,270
2110,100.338721,270
2111,100.338664,270
2112,100.338977,270
2113,100.339249,270
2114,100.339007,270
2115,100.338985,270
2116,100.338990,271
2117,100.339577,272
2118,100.339719,273
2119,100.339633,273
2120,100.339739,274
2121,100.339563,274
2122,100.340047,274
2123,100.339887,274
2124,100.339716,274
2125,100.340355,274
2126,100.340216,274
2127,100.340254,275
2128,100.340037,275
2129,100.339776,275
2130,100.339486,277
2131,100.339632,277
2132,100.340171,277
2133,100.340142,279
2134,100.340321,279
2135,100.340431,279
2136,100.340705,279
2137,100.340955,279
2138,100.341119,279
2139,100.340974,279
2140,100.340936,279
2141,100.340858,279
2142,100.341336,279
2143,100.341584,279
2144,100.341395,279
2145,100.341054,280
2146,100.341539,280
2147,100.341572,280
2148,100.341719,280
2149,100.341703,280
2150,100.341835,280
2151,100.341768,280
2152,100.341891,280
2153,100.341807,280
2154,100.341709,280
2155,100.341371,280
2156,100.341530,280
2157,100.342032,280
2158,100.341859,280
2159,100.341814,280
2160,100.341751,280
2161,100.341702,280
2162,100.342229,280
2163,100.342139,280
2164,100.342075,280
2165,100.342365,280
2166,100.342328,280
2167,100.342684,280
2168,100.342895,280
2169,100.342723,280
2170,100.342767,280
2171,100.342692,280
2172,100.342874,280
2173,100.342839,280
2174,100.342770,280
2176,100.342962,280
2177,100.343337,280
2178,100.343256,280
2179,100.343143,280
2180,100.342977,280
2181,100.342957,280
2185,100.342954,280
2186,100.343118,280
2187,100.343017,280
2188,100.342832,280
2189,100.342927,280
2190,100.343100,280
2191,100.343194,280
2192,100.343164,280
2193,100.343217,280
2194,100.342694,280
2195,100.342535,280
2196,100.342436,280
2197,100.342578,280
2198,100.342241,280
2199,100.341991,280
2201,100.341964,280
2202,100.342024,280
2203,100.341740,280
2204,100.341483,280
2206,100.341316,281
2207,100.341235,281
2208,100.341862,281
2209,100.341891,281
2210,100.341846,281
2211,100.341707,281
2212,100.341945,281
2213,100.341623,281
2214,100.341372,281
2215,100.341397,282
2216,100.340992,283
2217,100.340759,284
2218,100.340591,284
2219,100.340461,284
2220,100.340229,284
2221,100.339923,285
2222,100.339739,285
2223,100.339620,285
2224,100.339849,285
2225,100.339760,285
2226,100.339537,286
2227,100.339252,288
2228,100.339304,288
2229,100.339092,288
2230,100.338772,288
2231,100.338632,288
2232,100.338447,288
2233,100.338226,288
2235,100.338011,288
2236,100.338618,288
2237,100.338327,288
2238,100.338079,288
2239,100.337726,288
2240,100.337622,288
2241,100.337816,288
2242,100.337852,288
2243,100.337692,288
2245,100.337604,288
2246,100.337858,288
2247,100.337319,290
2248,100.336995,290
2249,100.336845,291
2250,100.336890,291
2251,100.336603,291
2252,100.336376,291
2253,100.336297,291
2254,100.336104,291
2255,100.336053,291
2256,100.335874,291
2257,100.335730,291
2258,100.335579,291
2259,100.335500,291
2260,100.335415,291
2261,100.335351,291
2262,100.335151,293
2263,100.335033,293
2264,100.334895,295
2265,100.334854,295
2266,100.334770,295
2267,100.334659,295
2269,100.334536,296
2270,100.334580,296
2272,100.334184,297
2273,100.334007,297
2274,100.333775,298
2275,100.333829,298
2276,100.333761,299
2277,100.333487,299
2278,100.333262,299
2279,100.332883,300
2280,100.332728,300
2281,100.332793,300
2282,100.332752,301
2283,100.332637,301
2284,100.332653,301
2285,100.332570,301
2286,100.332477,301
2287,100.332562,301
2288,100.332317,301
2289,100.332020,301
2290,100.332095,301
2291,100.331950,301
2292,100.331802,301
2293,100.331729,302
2294,100.331392,302
2295,100.331351,302
2296,100.331287,302
2297,100.331212,302
2298,100.331029,302
2299,100.331120,302
2300,100.331354,302
2301,100.330908,303
2302,100.331055,303
2303,100.331226,304
2304,100.331178,304
2305,100.331467,304
2306,100.331471,304
2307,100.331443,306
2308,100.331611,306
2310,100.331704,306
2311,100.331619,306
2312,100.331787,306
2313,100.331565,306
2314,100.331759,306
2315,100.332151,306
2316,100.332076,306
2317,100.332288,306
2318,100.332244,307
2319,100.332585,308
2320,100.332919,308
2321,100.332548,308
2322,100.333055,308
2323,100.332963,310
2324,100.332929,310
2325,100.333323,310
2326,100.333233,310
2327,100.333329,310
2328,100.333475,310
2329,100.333436,310
2330,100.333396,310
2331,100.333562,311
2332,100.333259,312
2333,100.333097,312
2334,100.332767,312
2335,100.332607,312
2336,100.333028,312
2337,100.332954,312
2338,100.332914,312
2339,100.332881,312
2340,100.332816,314
2341,100.333616,314
2342,100.333970,314
2343,100.333886,314
2344,100.334100,314
2345,100.334809,314
2346,100.335148,314
2347,100.335315,314
2348,100.335206,314
2349,100.335055,314
2350,100.335274,314
2351,100.335629,314
2352,100.336088,314
2353,100.336006,314
2354,100.335902,314
2355,100.335760,314
2356,100.335840,314
2357,100.335910,314
2358,100.335862,314
2360,100.335782,314
2362,100.336059,314
2363,100.336187,314
2364,100.336059,314
2365,100.336196,314
2366,100.336233,314
2367,100.336585,314
2368,100.336454,315
2369,100.336420,315
2370,100.336529,315
2371,100.336426,315
2372,100.336395,315
2373,100.336358,315
2374,100.336212,315
2375,100.336286,315
2376,100.336179,315
2377,100.336057,315
2378,100.335857,315
2379,100.335761,315
2380,100.335730,315
2382,100.335631,315
2383,100.335493,315
2384,100.335584,315
2385,100.335441,315
2386,100.335402,315
2387,100.335355,315
2388,100.335165,315
2389,100.334868,315
2393,100.334712,315
2394,100.334540,315
2396,100.334502,315
2397,100.334823,315
2398,100.334812,315
2399,100.334832,315
2400,100.335895,315
2401,100.337139,315
2402,100.337017,315
2403,100.336721,315
2404,100.337082,315
2405,100.337072,315
2406,100.337006,315
2407,100.336860,315
2408,100.336784,315
2409,100.337012,315
2410,100.336925,315
2411,100.337558,316
2412,100.337754,316
2413,100.337552,316
2414,100.337408,316
2415,100.337313,316
2416,100.337157,316
2417,100.336945,316
2418,100.337035,316
2419,100.336833,318
2420,100.336702,318
2421,100.336557,319
2422,100.336857,319
2423,100.337059,320
2424,100.337079,320
2425,100.337032,320
2426,100.337442,320
2427,100.337643,320
2428,100.337497,321
2429,100.337423,321
2430,100.337387,321
2431,100.337270,322
2432,100.337628,322
2433,100.337595,322
2434,100.337490,324
2435,100.337426,324
2436,100.337373,325
2437,100.337497,327
2438,100.337332,328
2439,100.337305,328
2440,100.337761,329
2441,100.337675,329
2443,100.337643,329
2444,100.337573,329
2445,100.338145,329
2446,100.338478,329
2448,100.338778,329
2449,100.338709,329
2450,100.338684,329
2451,100.338794,329
2452,100.338593,329
2453,100.338443,329
2455,100.338389,329
2456,100.338372,329
2457,100.338616,329
2458,100.338480,329
2459,100.338949,329
2460,100.338891,329
2461,100.339115,330
2462,100.339138,330
2463,100.339077,330
2464,100.338957,330
2465,100.339035,330
2466,100.338949,330
2467,100.339158,330
2468,100.339028,330
2469,100.338965,330
2471,100.338883,330
2474,100.339137,330
2475,100.339118,330
2476,100.339227,330
2477,100.339106,330
2479,100.339023,330
2480,100.338977,330
2481,100.339060,330
2482,100.339036,330
2484,100.338886,330
2486,100.338845,330
2487,100.338804,330
2488,100.338743,330
2490,100.338624,330
2491,100.338511,330
2492,100.339341,330
2493,100.339223,330
2494,100.338978,330
2495,100.338729,330
2496,100.338871,330
2498,100.338720,330
2499,100.338524,330
2500,100.338282,330
2503,100.337357,330
2504,100.337507,330
2505,100.337469,330
2507,100.337662,330
2508,100.338276,330
2509,100.338056,330
2510,100.338204,330
2511,100.338102,330
2512,100.338266,330
2513,100.338557,330
2514,100.338961,330
2515,100.338903,330
2516,100.338868,331
2517,100.339244,331
2518,100.339642,331
2519,100.339770,331
2520,100.339852,332
2521,100.340190,333
2522,100.340166,333
2523,100.340123,333
2524,100.340297,333
2525,100.340153,333
2526,100.340313,333
2527,100.340090,333
2528,100.340735,334
2529,100.340751,334
2530,100.340858,336
2531,100.340774,337
2532,100.340937,337
2533,100.340764,337
2534,100.341351,337
2535,100.341282,337
2536,100.341382,337
2537,100.341318,337
2538,100.341414,337
2539,100.341201,337
2540,100.340939,337
2541,100.341177,337
2542,100.341666,337
2543,100.341786,337
2544,100.341748,337
2545,100.342161,337
2546,100.342111,337
2547,100.341980,337
2548,100.342108,337
2549,100.341953,337
2550,100.341862,337
2551,100.342242,337
2552,100.342368,337
2553,100.342741,337
2554,100.342748,337
2555,100.342928,337
2556,100.342965,337
2557,100.342832,337
2558,100.342731,337
2559,100.342697,337
2560,100.343190,337
2561,100.343091,337
2562,100.342906,337
2563,100.343006,337
2564,100.343068,337
2565,100.343003,337
2566,100.343034,337
2568,100.342968,337
2569,100.343041,337
2570,100.343245,337
2571,100.343230,337
2572,100.343100,337
2573,100.343011,337
2574,100.342822,337
2575,100.342664,337
2576,100.342717,337
2577,100.342671,337
2580,100.342632,337
2583,100.342592,337
2586,100.342965,337
2587,100.342883,337
2588,100.343107,337
2589,100.343091,337
2590,100.343053,337
2591,100.343026,337
2592,100.342999,337
2593,100.342972,337
2595,100.343116,337
2596,100.343140,337
2597,100.343180,337
2598,100.343065,337
2600,100.343039,337
2601,100.344389,337
2602,100.344724,337
2603,100.345103,338
2604,100.345138,338
2605,100.345101,338
2606,100.345179,338
2607,100.345245,338
2608,100.345178,338
2609,100.344967,338
2610,100.345032,339
2611,100.345365,340
2612,100.345206,340
2613,100.345064,340
2614,100.345048,340
2615,100.345290,340
2616,100.345488,341
2617,100.345708,341
2618,100.345770,342
2619,100.345694,342
2620,100.345903,342
2621,100.346080,342
2622,100.345904,342
2623,100.345830,342
2624,100.345770,342
2625,100.345990,342
2626,100.345965,342
2627,100.345913,345
2628,100.345681,346
2629,100.345645,346
2630,100.345763,346
2631,100.345692,346
2632,100.345961,346
2633,100.345844,347
2634,100.345990,348
2635,100.345946,348
2638,100.346422,348
2639,100.346912,348
2640,100.347841,348
2641,100.347640,348
2642,100.347753,348
2643,100.347948,348
2644,100.347951,348
2645,100.347901,348
2646,100.348099,348
2647,100.348118,348
2648,100.348034,348
2649,100.348150,348
2650,100.348457,348
2651,100.348335,348
2652,100.349084,348
2653,100.348947,348
2654,100.349021,348
2655,100.349166,348
2656,100.348819,348
2657,100.348944,348
2658,100.348700,348
2659,100.348462,348
2660,100.348684,348
2661,100.348660,348
2663,100.348613,348
2664,100.348558,348
2665,100.348842,348
2666,100.348549,349
2667,100.348418,349
2668,100.348400,349
2669,100.348581,349
2670,100.348409,349
2671,100.348447,349
2672,100.348374,349
2673,100.348341,349
2674,100.348273,349
2675,100.348190,349
2678,100.348073,349
2679,100.348043,349
2683,100.347844,349
2684,100.348076,349
2685,100.348199,349
2686,100.348159,349
2688,100.348320,349
2689,100.348285,349
2690,100.348116,349
2691,100.347970,349
2693,100.347933,349
2694,100.347905,349
2695,100.347829,349
2696,100.347686,349
2697,100.347638,349
2698,100.347669,349
2699,100.347674,349
2700,100.347417,349
2701,100.346221,349
2702,100.346086,349
2703,100.345967,349
2704,100.346100,349
2705,100.345937,349
2706,100.345860,349
2707,100.346087,349
2708,100.346607,349
2709,100.347572,350
2710,100.347386,350
2711,100.347575,350
2712,100.347534,350
2713,100.347627,350
2714,100.347741,352
2715,100.347700,352
2716,100.347865,354
2717,100.347992,354
2718,100.347901,354
2719,100.347912,354
2720,100.347668,357
2721,100.347575,357
2722,100.347471,357
2723,100.347412,357
2724,100.347879,357
2725,100.347870,357
2726,100.347826,357
2727,100.348213,358
2728,100.348394,358
2729,100.348547,358
2730,100.348339,358
2731,100.348288,358
2732,100.348422,358
2733,100.348261,358
2734,100.348508,358
2735,100.348497,358
2736,100.348484,359
2737,100.348295,360
2738,100.348213,360
2739,100.348688,360
2740,100.348655,360
2741,100.348531,360
2742,100.348410,360
2743,100.348350,360
2744,100.349662,360
2745,100.349615,360
2746,100.349501,360
2747,100.349328,360
2748,100.349283,360
2749,100.349960,360
2750,100.349770,360
2752,100.349694,360
2753,100.349679,360
2754,100.349862,360
2755,100.350710,360
2756,100.350638,360
2757,100.350732,360
2758,100.350782,360
2759,100.350615,360
2760,100.350291,360
2761,100.349988,360
2762,100.350001,360
2763,100.349946,360
2764,100.349727,360
2765,100.349694,360
2766,100.349806,360
2767,100.349729,360
2771,100.349817,360
2774,100.349795,360
2775,100.349883,360
2776,100.349755,361
2777,100.349733,361
2780,100.349652,361
2782,100.349734,361
2785,100.350045,361
2786,100.350008,361
2787,100.349856,362
2788,100.349778,362
2789,100.349579,362
2790,100.350093,362
2792,100.350050,362
2793,100.350024,362
2794,100.349980,362
2796,100.349863,362
2797,100.349721,362
2800,100.349621,362
2801,100.349200,362
2802,100.350196,362
2803,100.350159,362
2804,100.350141,362
2805,100.350083,362
2806,100.350892,362
2807,100.351275,362
2808,100.351333,362
2809,100.351251,362
2810,100.351223,362
2811,100.351205,362
2812,100.351247,362
2813,100.350938,362
2814,100.351126,362
2815,100.351262,362
2816,100.351262,362
2817,100.351697,362
2818,100.351862,362
2819,100.352089,362
2820,100.352052,362
2821,100.352134,362
2822,100.352237,362
2823,100.352661,364
2824,100.352811,364
2825,100.352701,365
2826,100.352692,365
2827,100.353052,365
2828,100.353168,366
2829,100.353008,366
2830,100.352943,366
2831,100.353310,367
2832,100.353138,367
2833,100.353012,368
2834,100.353010,370
2835,100.353379,370
2836,100.353335,370
2837,100.353381,370
2838,100.353535,370
2839,100.353640,370
2840,100.353733,370
2841,100.353555,370
2842,100.353551,370
2843,100.353484,370
2844,100.353511,370
2845,100.353338,370
2846,100.353706,370
2847,100.353566,370
2848,100.353521,370
2849,100.353507,370
2850,100.353390,370
2851,100.353808,370
2852,100.354034,370
2854,100.353942,370
2855,100.354362,370
2856,100.354465,370
2857,100.354663,370
2859,100.354536,370
2860,100.354718,370
2861,100.355006,370
2862,100.354864,370
2863,100.354734,370
2864,100.354586,370
2865,100.354716,370
2866,100.354532,370
2869,100.354341,370
2870,100.354320,370
2871,100.354561,370
2872,100.354736,370
2875,100.354603,370
2877,100.354531,370
2879,100.354607,370
2880,100.354990,370
2881,100.354906,370
2882,100.354780,370
2883,100.354618,370
2885,100.354550,370
2886,100.354522,370
2887,100.354411,370
2889,100.354356,370
2890,100.354846,370
2891,100.354606,370
2892,100.354667,370
2893,100.354443,370
2894,100.354468,370
2895,100.354504,370
2896,100.354434,370
2897,100.354271,370
2898,100.353991,370
2899,100.353805,370
2900,100.353676,370
2901,100.353790,370
2902,100.353702,370
2903,100.353935,370
2904,100.354271,370
2905,100.354433,370
2906,100.354625,370
2907,100.354455,370
2908,100.354607,370
2909,100.354983,370
2910,100.354909,370
2911,100.355043,370
2912,100.354970,370
2913,100.354893,370
2914,100.355022,370
2915,100.355239,370
2916,100.355636,370
2917,100.355515,371
2918,100.355409,372
2919,100.355567,373
2920,100.355412,374
2921,100.355189,374
2922,100.355535,374
2923,100.355516,374
2924,100.355894,374
2925,100.356191,374
2926,100.356406,374
2927,100.356578,374
2928,100.356502,374
2929,100.356362,374
2930,100.356602,375
2931,100.356543,375
2932,100.356426,375
2933,100.356540,375
2934,100.356517,375
2935,100.356466,376
2936,100.356927,376
2937,100.358148,376
2938,100.358153,376
2939,100.358385,376
2940,100.358197,376
2941,100.358333,376
2942,100.358379,376
2943,100.358412,376
2944,100.358509,376
2945,100.358622,376
2946,100.358722,376
2947,100.358569,376
2948,100.358518,376
2949,100.358644,376
2950,100.358659,376
2951,100.359086,376
2952,100.358935,376
2953,100.359138,376
2954,100.359085,376
2955,100.359155,377
2956,100.359276,377
2957,100.359261,377
2958,100.358963,377
2960,100.358879,377
2961,100.358870,377
2962,100.358892,377
2963,100.358823,377
2964,100.358823,377
2965,100.358752,377
2966,100.358704,377
2967,100.358996,377
2968,100.358864,377
2970,100.358755,377
2971,100.358634,377
2972,100.358596,377
2973,100.358295,378
2974,100.358013,378
2975,100.357885,379
2976,100.357866,379
2977,100.357765,379
2978,100.357744,379
2979,100.357902,380
2980,100.357823,381
2982,100.357908,381
2983,100.357810,381
2985,100.357849,381
2987,100.357822,381
2988,100.357855,382
2989,100.357650,382
2990,100.357514,382
2993,100.357519,382
2994,100.357622,382
2995,100.357511,382
2996,100.357460,382
2997,100.357196,382
2998,100.357132,382
2999,100.357078,382
3000,100.357144,382
3001,100.357434,382
3002,100.357851,382
3003,100.357748,382
3004,100.357613,382
3005,100.357587,382
3006,100.357651,382
3007,100.357592,382
3008,100.357429,382
3009,100.357313,382
3010,100.357204,382
3012,100.357157,382
3013,100.357004,382
3014,100.356932,383
3015,100.356859,383
3016,100.356818,383
3017,100.356736,384
3018,100.356587,384
3019,100.356336,385
3020,100.356153,385
3021,100.356101,385
3022,100.355867,386
3023,100.355620,387
3024,100.355582,387
3025,100.355469,388
3030,100.355392,388
3034,100.355274,388
3035,100.355118,388
3036,100.355039,389
3037,100.355000,389
3038,100.355000,389
3039,100.355000,389
3040,100.355000,389
3041,100.355000,389
3042,100.355000,389
3043,100.355000,389
3044,100.355000,389
3045,100.355000,389
3046,100.355000,389
3047,100.355000,389
3048,100.355000,389
3049,100.355000,389
3050,100.355000,389
3051,100.355000,389
